record_id,beat_index,rr_prev,rr_next,qrs_duration,r_amplitude,qrs_max,qrs_min
100,72,0.7861111111111111,0.8166666666666667,0.1,0.6591231332566043,0.6591231332566043,0.41663794738340193
100,73,0.8166666666666667,0.8111111111111111,0.1,0.6567502868253638,0.6567502868253638,0.41763050739306357
100,74,0.8111111111111111,0.85,0.1,0.6759835416172731,0.6759835416172731,0.4172995439729964
100,75,0.85,0.8333333333333334,0.1,0.6717806040894412,0.6717806040894412,0.4162520781400171
100,76,0.8333333333333334,0.8111111111111111,0.1,0.6603846707444015,0.6603846707444015,0.4151013901461184
100,77,0.8111111111111111,0.7833333333333333,0.1,0.649433859337189,0.649433859337189,0.41754366018377714
100,78,0.7833333333333333,0.7722222222222223,0.1,0.661967065284577,0.661967065284577,0.41796523285223536
100,79,0.7722222222222223,0.7861111111111111,0.1,0.6706239893111802,0.6706239893111802,0.4179190130178151
100,80,0.7861111111111111,0.8027777777777778,0.1,0.6528267402888818,0.6528267402888818,0.41639078773469435
100,81,0.8027777777777778,0.8416666666666667,0.1,0.6603737011795506,0.661466011598508,0.4173838100492464
100,82,0.8416666666666667,0.825,0.1,0.6709731321994684,0.6709731321994684,0.41746320810288345
100,83,0.825,0.8111111111111111,0.1,0.6797619759691267,0.6797619759691267,0.41580894728375334
100,84,0.8111111111111111,0.7777777777777778,0.1,0.6567726535762425,0.6567726535762425,0.4182688174746664
100,85,0.7777777777777778,0.8,0.1,0.6596647616647651,0.6596647616647651,0.4186732342973219
100,86,0.8,0.7888888888888889,0.1,0.7230465919348245,0.7230465919348245,0.41622379233657353
100,87,0.7888888888888889,0.8,0.1,0.6648153993255146,0.6648153993255146,0.41488197444326674
100,88,0.8,0.8166666666666667,0.1,0.6611231657669584,0.6611231657669584,0.41665203638507836
100,89,0.8166666666666667,0.8583333333333333,0.1,0.681237915167584,0.684181965797037,0.4185466870489286
100,90,0.8583333333333333,0.8305555555555556,0.1,0.676236872824285,0.676236872824285,0.4041645187588296
100,91,0.8305555555555556,0.7861111111111111,0.1,0.6614442323512953,0.6619714158894947,0.41734003563446825
100,92,0.7861111111111111,0.7833333333333333,0.1,0.6579284236341896,0.6579284236341896,0.42031625037459563
100,93,0.7833333333333333,0.7916666666666666,0.1,0.6822161535362624,0.6822161535362624,0.4168755688824288
100,94,0.7916666666666666,0.8305555555555556,0.1,0.6798974428027428,0.6798974428027428,0.41588023860600354
100,95,0.8305555555555556,0.825,0.1,0.6572903522772073,0.6572903522772073,0.41647653747444235
100,96,0.825,0.8305555555555556,0.1,0.6809459282247106,0.6809459282247106,0.41504982625285597
100,97,0.8305555555555556,0.8305555555555556,0.1,0.6875353373253672,0.6875353373253672,0.4093523162579887
100,98,0.8305555555555556,0.8222222222222222,0.1,0.6770067597985442,0.6770067597985442,0.4132484150078158
100,99,0.8222222222222222,0.7972222222222223,0.1,0.6522352545113188,0.6522352545113188,0.41395728277969757
100,100,0.7972222222222223,0.7777777777777778,0.1,0.652395786969013,0.652395786969013,0.41041532769055983
100,101,0.7777777777777778,0.7944444444444444,0.1,0.6694587371253128,0.6694587371253128,0.41365920906060044
100,102,0.7944444444444444,0.8138888888888889,0.1,0.7006738429374887,0.7006738429374887,0.4132650297612801
100,103,0.8138888888888889,0.8583333333333333,0.1,0.6795717231417341,0.6795717231417341,0.4137221970841423
100,104,0.8583333333333333,0.8472222222222222,0.1,0.6698693321274862,0.6698693321274862,0.4180523248863798
100,105,0.8472222222222222,0.8111111111111111,0.1,0.6835651747221906,0.6835651747221906,0.4160985292088803
100,106,0.8111111111111111,0.7944444444444444,0.1,0.6595654824935684,0.6595654824935684,0.415151755930484
100,107,0.7944444444444444,0.7861111111111111,0.1,0.6650395875111456,0.6650395875111456,0.41722466211242315
100,108,0.7861111111111111,0.7972222222222223,0.1,0.6753345091016927,0.6753345091016927,0.41459958968359817
100,109,0.7972222222222223,0.8111111111111111,0.1,0.6736822258676114,0.6785308213999285,0.41113991451640014
100,110,0.8111111111111111,0.825,0.1,0.6679395170099722,0.6716366580395866,0.4123029816076213
100,111,0.825,0.8472222222222222,0.1,0.6833193820482882,0.6833193820482882,0.41352025351334876
100,112,0.8472222222222222,0.8527777777777777,0.1,0.7142468272931134,0.7199442938883482,0.4113348259223853
100,113,0.8527777777777777,0.8083333333333333,0.1,0.683464738756145,0.683464738756145,0.4095952207355243
100,114,0.8083333333333333,0.7666666666666667,0.1,0.6837021346264326,0.6837021346264326,0.41476069794997317
100,115,0.7666666666666667,0.8,0.1,0.6711021617635134,0.6711021617635134,0.41909297150258673
100,116,0.8,0.8027777777777778,0.1,0.7114112165056,0.7114112165056,0.4150461372983992
100,117,0.8027777777777778,0.8166666666666667,0.1,0.6608893397064922,0.6608893397064922,0.41309567262373487
100,118,0.8166666666666667,0.8361111111111111,0.1,0.6753284537479859,0.6753284537479859,0.41925056475741096
100,119,0.8361111111111111,0.8194444444444444,0.1,0.6912845580492206,0.6912845580492206,0.41453503240127937
100,120,0.8194444444444444,0.8277777777777777,0.1,0.6780349487391252,0.6780349487391252,0.41448433889168057
100,121,0.8277777777777777,0.7972222222222223,0.1,0.6663978360613455,0.6663978360613455,0.41309112552873967
100,122,0.7972222222222223,0.7805555555555556,0.1,0.6680295936179036,0.6680295936179036,0.41768232524747145
100,123,0.7805555555555556,0.7777777777777778,0.1,0.6869845864487871,0.6869845864487871,0.4157353666036626
100,124,0.7777777777777778,0.8138888888888889,0.1,0.6716165253240842,0.6716165253240842,0.4119218423467626
100,125,0.8138888888888889,0.8222222222222222,0.1,0.6923810456443787,0.6944692977787728,0.415336139374336
100,126,0.8222222222222222,0.8638888888888889,0.1,0.6782583655980757,0.6782583655980757,0.4182062323996971
100,127,0.8638888888888889,0.8305555555555556,0.1,0.6835184019008279,0.6835184019008279,0.4132471427375329
100,128,0.8305555555555556,0.7888888888888889,0.1,0.6638565099394782,0.6638565099394782,0.41550092245257536
100,129,0.7888888888888889,0.7861111111111111,0.1,0.6570764757818539,0.6570764757818539,0.4169930429253011
100,130,0.7861111111111111,0.8027777777777778,0.1,0.673443468500904,0.673443468500904,0.41796368166413417
100,131,0.8027777777777778,0.7916666666666666,0.1,0.675473430473807,0.675473430473807,0.4160150154488004
100,132,0.7916666666666666,0.8194444444444444,0.1,0.6579560566298555,0.6579560566298555,0.4149892285657639
100,133,0.8194444444444444,0.8305555555555556,0.1,0.6740478195623058,0.6740478195623058,0.4152556156465135
100,134,0.8305555555555556,0.8388888888888889,0.1,0.6697236609334252,0.6697236609334252,0.416303446795738
100,135,0.8388888888888889,0.8194444444444444,0.1,0.670277508270282,0.670277508270282,0.4118980895522668
100,136,0.8194444444444444,0.7722222222222223,0.1,0.6541662537607102,0.6547104484951106,0.41892278304661357
100,137,0.7722222222222223,0.7527777777777778,0.1,0.6564193942495808,0.6564193942495808,0.4116444555029593
100,138,0.7527777777777778,0.7944444444444444,0.1,0.6685754578996411,0.6685754578996411,0.4198318106477726
100,139,0.7944444444444444,0.8194444444444444,0.1,0.66480170948912,0.66480170948912,0.415518743044473
100,140,0.8194444444444444,0.8138888888888889,0.1,0.6554020315504862,0.6554020315504862,0.41510171957572634
100,141,0.8138888888888889,0.8361111111111111,0.1,0.6644665779443801,0.6644665779443801,0.41493513148899586
100,142,0.8361111111111111,0.8222222222222222,0.1,0.6883799898225261,0.6926945061520177,0.4140340357943281
100,143,0.8222222222222222,0.7833333333333333,0.1,0.6564987396170798,0.6564987396170798,0.4168668273165798
100,144,0.7833333333333333,0.7444444444444445,0.1,0.6578036841912698,0.6578036841912698,0.4167802290999518
100,145,0.7444444444444445,0.8305555555555556,0.1,0.6683605039967443,0.6683605039967443,0.41907705483615804
100,146,0.8305555555555556,0.7805555555555556,0.1,0.6991962758780302,0.6991962758780302,0.4145767323499415
100,147,0.7805555555555556,0.8305555555555556,0.1,0.6927369504924603,0.6927369504924603,0.41489011495923156
100,148,0.8305555555555556,0.8638888888888889,0.1,0.6728256218800535,0.6728256218800535,0.4184305023650773
100,149,0.8638888888888889,0.8222222222222222,0.1,0.6774724640655948,0.6774724640655948,0.4176077101229485
100,150,0.8222222222222222,0.8027777777777778,0.1,0.666341009156482,0.6676323005032634,0.4157175197625154
100,151,0.8027777777777778,0.7777777777777778,0.1,0.6786836214726473,0.6786836214726473,0.4144982670553505
100,152,0.7777777777777778,0.7861111111111111,0.1,0.6575600152034133,0.6575600152034133,0.41656119248140094
100,153,0.7861111111111111,0.8,0.1,0.6778409068058224,0.6808594080272096,0.412324569940093
100,154,0.8,0.7972222222222223,0.1,0.6720429529502199,0.6720429529502199,0.4164217121767521
100,155,0.7972222222222223,0.8138888888888889,0.1,0.6592524480259719,0.6592524480259719,0.41824622922004295
100,156,0.8138888888888889,0.8472222222222222,0.1,0.6624321635924617,0.6624321635924617,0.4159804814463183
100,157,0.8472222222222222,0.825,0.1,0.6778953291763663,0.6778953291763663,0.41828471130921124
100,158,0.825,0.775,0.1,0.6453178907009486,0.6492455732390272,0.4163658026561992
100,159,0.775,0.7611111111111111,0.1,0.6567350087502781,0.6567350087502781,0.40855449381198733
100,160,0.7611111111111111,0.7805555555555556,0.1,0.6899572113207963,0.6899572113207963,0.41859918703966237
100,161,0.7805555555555556,0.7722222222222223,0.1,0.6427353667741865,0.6427353667741865,0.4159538038921051
100,162,0.7722222222222223,0.825,0.1,0.6589143943320305,0.6589143943320305,0.4161367606498017
100,163,0.825,0.8277777777777777,0.1,0.6651384340011401,0.6651384340011401,0.41887648671173144
100,164,0.8277777777777777,0.7972222222222223,0.1,0.6926348908448214,0.6926348908448214,0.41481228050010466
100,165,0.7972222222222223,0.7861111111111111,0.1,0.677137584792919,0.6782355628621192,0.4183721266597645
100,166,0.7861111111111111,0.7888888888888889,0.1,0.6568026613421162,0.6568026613421162,0.41915705633866085
100,167,0.7888888888888889,0.7777777777777778,0.1,0.660110373731195,0.660110373731195,0.4146478696191854
100,168,0.7777777777777778,0.7611111111111111,0.1,0.6690858816297928,0.6690858816297928,0.4169276690294819
100,169,0.7611111111111111,0.7861111111111111,0.1,0.665188495259997,0.665188495259997,0.4195941201577057
100,170,0.7861111111111111,0.8194444444444444,0.1,0.6709345354499926,0.6709345354499926,0.4189089625103354
100,171,0.8194444444444444,0.8472222222222222,0.1,0.675866310172376,0.675866310172376,0.41852104452026573
100,172,0.8472222222222222,0.8083333333333333,0.1,0.6708239596349118,0.6708239596349118,0.4151703827070807
100,173,0.8083333333333333,0.7694444444444445,0.1,0.6699081901328291,0.6699081901328291,0.41658488514032566
100,174,0.7694444444444445,0.7777777777777778,0.1,0.6577102411760235,0.6577102411760235,0.4162767716649108
100,175,0.7777777777777778,0.7916666666666666,0.1,0.6774181586824027,0.6774181586824027,0.41888460724272075
100,176,0.7916666666666666,0.7861111111111111,0.1,0.6609842135400377,0.6609842135400377,0.4141280783750517
100,177,0.7861111111111111,0.7972222222222223,0.1,0.6601002669460775,0.6601002669460775,0.416062400699019
100,178,0.7972222222222223,0.8194444444444444,0.1,0.6652671427379041,0.6652671427379041,0.4167070333459897
100,179,0.8194444444444444,0.8194444444444444,0.1,0.6789326969163666,0.6789326969163666,0.4195954171018862
100,180,0.8194444444444444,0.8055555555555556,0.1,0.6637584669466705,0.6637584669466705,0.41507995369141487
100,181,0.8055555555555556,0.7722222222222223,0.1,0.6497084903538034,0.6497084903538034,0.41720565281985494
100,182,0.7722222222222223,0.775,0.1,0.657473154853094,0.657473154853094,0.41621847616412727
100,183,0.775,0.7722222222222223,0.1,0.6664387103485686,0.6664387103485686,0.4189076115907464
100,184,0.7722222222222223,0.8055555555555556,0.1,0.651024532793097,0.651024532793097,0.41712565193176615
100,185,0.8055555555555556,0.8111111111111111,0.1,0.6583253936360299,0.6583253936360299,0.41738472063055543
100,186,0.8111111111111111,0.8222222222222222,0.1,0.6670204946217893,0.6670204946217893,0.420963800832847
100,187,0.8222222222222222,0.8,0.1,0.6677943424125802,0.6677943424125802,0.4217921487652829
100,188,0.8,0.7694444444444445,0.1,0.652930696063149,0.652930696063149,0.4208346670577839
100,189,0.7694444444444445,0.7777777777777778,0.1,0.6616324074629002,0.6616324074629002,0.4196038236602751
100,190,0.7777777777777778,0.775,0.1,0.6637745425863426,0.6637745425863426,0.4209933975554778
100,191,0.775,0.7833333333333333,0.1,0.6601078102062321,0.6601078102062321,0.4206608303560091
100,192,0.7833333333333333,0.7861111111111111,0.1,0.6795480695731367,0.6795480695731367,0.421070812232009
100,193,0.7861111111111111,0.8305555555555556,0.1,0.6513392339267539,0.6513392339267539,0.4193299480979329
100,194,0.8305555555555556,0.8194444444444444,0.1,0.6681117708426031,0.6681117708426031,0.4200922332062829
100,195,0.8194444444444444,0.7833333333333333,0.1,0.6702664717514171,0.6702664717514171,0.4192057456539359
100,196,0.7833333333333333,0.7527777777777778,0.1,0.6857596876459832,0.6896563684921064,0.42102074791137906
100,197,0.7527777777777778,0.7722222222222223,0.1,0.6549463080783327,0.6549463080783327,0.419686204377814
100,198,0.7722222222222223,0.7833333333333333,0.1,0.6807619539553371,0.6807619539553371,0.4212471262300149
100,199,0.7833333333333333,0.7916666666666666,0.1,0.6568412160173673,0.6568412160173673,0.4108243681176887
100,200,0.7916666666666666,0.8111111111111111,0.1,0.6821128052091252,0.6821128052091252,0.4193556358531572
100,201,0.8111111111111111,0.8277777777777777,0.1,0.666131473542883,0.666131473542883,0.418935319599338
100,202,0.8277777777777777,0.8277777777777777,0.1,0.667940077223208,0.667940077223208,0.4225434998307561
100,203,0.8277777777777777,0.8027777777777778,0.1,0.6573483286118793,0.6573483286118793,0.42222275908637386
100,204,0.8027777777777778,0.7694444444444445,0.1,0.6508831858503002,0.6508831858503002,0.42018635393295584
100,205,0.7694444444444445,0.7694444444444445,0.1,0.6610619313929186,0.6610619313929186,0.42419436342712713
100,206,0.7694444444444445,0.8,0.1,0.6632312414831747,0.6632312414831747,0.419735381562159
100,207,0.8,0.8194444444444444,0.1,0.6428201065672358,0.6439065301017262,0.4155081749025923
100,208,0.8194444444444444,0.8361111111111111,0.1,0.6766050685507139,0.6766050685507139,0.4194802952083452
100,209,0.8361111111111111,0.8388888888888889,0.1,0.6844060168360214,0.6908367126365451,0.41958928032364534
100,210,0.8388888888888889,0.8,0.1,0.6623794623240952,0.6629031552999971,0.4212398595829265
100,211,0.8,0.7944444444444444,0.1,0.6459955798155703,0.6459955798155703,0.4211886778742109
100,212,0.7944444444444444,0.8027777777777778,0.1,0.6505894778540051,0.6505894778540051,0.42273596531735097
100,213,0.8027777777777778,0.7861111111111111,0.1,0.6609152023551594,0.6609152023551594,0.42008595821571604
100,214,0.7861111111111111,0.7888888888888889,0.1,0.6701742226630668,0.6721515797335873,0.4182493181289519
100,215,0.7888888888888889,0.8333333333333334,0.1,0.6633655361010998,0.6633655361010998,0.4223996265441776
100,216,0.8333333333333334,0.8472222222222222,0.1,0.6699321687984586,0.6699321687984586,0.42099148944508813
100,217,0.8472222222222222,0.8388888888888889,0.1,0.663821630451847,0.663821630451847,0.4184333748196807
100,218,0.8388888888888889,0.7888888888888889,0.1,0.6903971429798859,0.692207541641675,0.41826204000655465
100,219,0.7888888888888889,0.7583333333333333,0.1,0.6409175054919634,0.6409175054919634,0.4169594459001417
100,220,0.7583333333333333,0.7972222222222223,0.1,0.6494170393595348,0.6494170393595348,0.42015728529875274
100,221,0.7972222222222223,0.8055555555555556,0.1,0.6688563988551823,0.6688563988551823,0.4191619698741609
100,222,0.8055555555555556,0.8138888888888889,0.1,0.6486097795412188,0.6486097795412188,0.41768878192750336
100,223,0.8138888888888889,0.8194444444444444,0.1,0.662913946742515,0.662913946742515,0.41183673790809533
100,224,0.8194444444444444,0.8277777777777777,0.1,0.6683219567198373,0.6683219567198373,0.41919891996797237
100,225,0.8277777777777777,0.8055555555555556,0.1,0.6577549712019823,0.6577549712019823,0.4179956398967503
100,226,0.8055555555555556,0.7944444444444444,0.1,0.6490449534052268,0.6490449534052268,0.4174096569779596
100,227,0.7944444444444444,0.7777777777777778,0.1,0.6552547651900247,0.6552547651900247,0.42047263933596046
100,228,0.7777777777777778,0.7694444444444445,0.1,0.7026130385809815,0.7043492830687161,0.4215750509610232
100,229,0.7694444444444445,0.825,0.1,0.6681518820435857,0.6681518820435857,0.41660777153416956
100,230,0.825,0.5222222222222223,0.1,0.6522756631555957,0.6522756631555957,0.4165179529675896
100,231,0.5222222222222223,0.9388888888888889,0.1,0.6875110555646617,0.6875110555646617,0.43208391262340445
100,232,0.9388888888888889,0.8444444444444444,0.1,0.664700549612935,0.664700549612935,0.42253897446401223
100,233,0.8444444444444444,0.8166666666666667,0.1,0.6844347454689786,0.6844347454689786,0.4152373460593685
100,234,0.8166666666666667,0.775,0.1,0.6632905574735315,0.6632905574735315,0.41299558482941373
100,235,0.775,0.8194444444444444,0.1,0.6643185484672988,0.6643185484672988,0.41760895152780364
100,236,0.8194444444444444,0.8111111111111111,0.1,0.6785167585358804,0.6785167585358804,0.42170988236175827
100,237,0.8111111111111111,0.8111111111111111,0.1,0.6642797089841629,0.6642797089841629,0.4118187850172665
100,238,0.8111111111111111,0.8472222222222222,0.1,0.6584202619440374,0.6584202619440374,0.419352288620638
100,239,0.8472222222222222,0.8666666666666667,0.1,0.6640517314946937,0.6640517314946937,0.4218586278565924
100,240,0.8666666666666667,0.8138888888888889,0.1,0.6865450869658388,0.69086395603415,0.41478433529941716
100,241,0.8138888888888889,0.7694444444444445,0.1,0.6559150603015786,0.6559150603015786,0.4182888778927054
100,242,0.7694444444444445,0.7888888888888889,0.1,0.6583190897483624,0.6583190897483624,0.41749981080224774
100,243,0.7888888888888889,0.7944444444444444,0.1,0.6657260822347532,0.6657260822347532,0.41817975685240844
100,244,0.7944444444444444,0.8277777777777777,0.1,0.6632083734889718,0.6645614560958691,0.4145882994369598
100,245,0.8277777777777777,0.8305555555555556,0.1,0.6544744373860967,0.6544744373860967,0.41781488533315364
100,246,0.8305555555555556,0.8305555555555556,0.1,0.6626584198993668,0.6626584198993668,0.41702993066042493
100,247,0.8305555555555556,0.85,0.1,0.6708870872527758,0.6727257047628422,0.41856291963964365
100,248,0.85,0.8138888888888889,0.1,0.6717410066348573,0.6739598129314013,0.4157867197234073
100,249,0.8138888888888889,0.775,0.1,0.650315393693401,0.650315393693401,0.4155867696438545
100,250,0.775,0.7944444444444444,0.1,0.6583279210423949,0.6583279210423949,0.4165865411341361
100,251,0.7944444444444444,0.8194444444444444,0.1,0.6970361563937356,0.6970361563937356,0.41894225565849186
100,252,0.8194444444444444,0.8416666666666667,0.1,0.6590403526721749,0.6590403526721749,0.41366186878814204
100,253,0.8416666666666667,0.8611111111111112,0.1,0.6581371851687543,0.6581371851687543,0.4163032309374489
100,254,0.8611111111111112,0.8333333333333334,0.1,0.6612212798806584,0.6637344697862093,0.4154410584008969
100,255,0.8333333333333334,0.7916666666666666,0.1,0.690945034725148,0.6976197018682606,0.4063923399549163
100,256,0.7916666666666666,0.7972222222222223,0.1,0.6630608895509605,0.6630608895509605,0.4151548487467296
100,257,0.7972222222222223,0.7888888888888889,0.1,0.6554885083893627,0.6554885083893627,0.4164061827339643
100,258,0.7888888888888889,0.6083333333333333,0.1,0.6655444732996494,0.6655444732996494,0.41636989750379816
100,259,0.6083333333333333,0.9611111111111111,0.1,0.6813223755372433,0.6813223755372433,0.4128571102296319
100,260,0.9611111111111111,0.8333333333333334,0.1,0.6639472568313374,0.6639472568313374,0.4218890222838803
100,261,0.8333333333333334,0.8388888888888889,0.1,0.6586478376221301,0.6586478376221301,0.4164250190864476
100,262,0.8388888888888889,0.8305555555555556,0.1,0.6828459408177059,0.687845423124708,0.4200851093173238
100,263,0.8305555555555556,0.7833333333333333,0.1,0.6706530436123764,0.6706530436123764,0.4132719540893906
100,264,0.7833333333333333,0.75,0.1,0.6570809579807715,0.6570809579807715,0.41709081299487416
100,265,0.75,0.8027777777777778,0.1,0.6577951162592262,0.6577951162592262,0.4167557155507069
100,266,0.8027777777777778,0.8111111111111111,0.1,0.6755189873600366,0.6755189873600366,0.4194027501141904
100,267,0.8111111111111111,0.825,0.1,0.6876601577105068,0.6918670896952801,0.4179287859217044
100,268,0.825,0.8083333333333333,0.1,0.6501285979273073,0.6501285979273073,0.41781618171053525
100,269,0.8083333333333333,0.825,0.1,0.6641622906985286,0.6641622906985286,0.417132129521794
